id,next_id,lv,group,desc,cost,cost_total,effect
100800,100801,0,1,-1,359#0|360#0,359#0|360#0,
100801,100802,1,1,-1,359#15|360#150,359#15|360#150,atk#130
100802,100803,2,1,-1,359#18|360#180,359#33|360#330,atk#260
100803,100804,3,1,-1,359#21|360#210,359#54|360#540,atk#390
100804,100805,4,1,-1,359#24|360#240,359#78|360#780,atk#520
100805,100806,5,1,-1,359#27|360#270,359#105|360#1050,atk#650
100806,100807,6,1,-1,359#30|360#300,359#135|360#1350,atk#780
100807,100808,7,1,-1,359#33|360#330,359#168|360#1680,atk#910
100808,100809,8,1,-1,359#36|360#360,359#204|360#2040,atk#1040
100809,100810,9,1,-1,359#39|360#390,359#243|360#2430,atk#1170
100810,100811,10,1,-1,359#42|360#420,359#285|360#2850,atk#1300
100811,100812,11,1,-1,359#45|360#450,359#330|360#3300,atk#1430
100812,100813,12,1,-1,359#54|360#540,359#384|360#3840,atk#1560
100813,100814,13,1,-1,359#63|360#630,359#447|360#4470,atk#1690
100814,100815,14,1,-1,359#72|360#720,359#519|360#5190,atk#1820
100815,100816,15,1,-1,359#81|360#810,359#600|360#6000,atk#1950
100816,100817,16,1,-1,359#90|360#900,359#690|360#6900,atk#2080
100817,100818,17,1,-1,359#99|360#990,359#789|360#7890,atk#2210
100818,100819,18,1,-1,359#108|360#1080,359#897|360#8970,atk#2340
100819,100820,19,1,-1,359#117|360#1170,359#1014|360#10140,atk#2470
100820,100821,20,1,-1,359#126|360#1260,359#1140|360#11400,atk#2600
100821,100822,21,1,-1,359#135|360#1350,359#1275|360#12750,atk#2730
100822,100823,22,1,-1,359#147|360#1470,359#1422|360#14220,atk#2860
100823,100824,23,1,-1,359#159|360#1590,359#1581|360#15810,atk#2990
100824,100825,24,1,-1,359#171|360#1710,359#1752|360#17520,atk#3120
100825,100826,25,1,-1,359#183|360#1830,359#1935|360#19350,atk#3250
100826,100827,26,1,-1,359#195|360#1950,359#2130|360#21300,atk#3380
100827,100828,27,1,-1,359#207|360#2070,359#2337|360#23370,atk#3510
100828,100829,28,1,-1,359#219|360#2190,359#2556|360#25560,atk#3640
100829,100830,29,1,-1,359#231|360#2310,359#2787|360#27870,atk#3770
100830,100831,30,1,-1,359#243|360#2430,359#3030|360#30300,atk#3900
100831,100832,31,1,-1,359#255|360#2550,359#3285|360#32850,atk#4030
100832,100833,32,1,-1,359#273|360#2730,359#3558|360#35580,atk#4160
100833,100834,33,1,-1,359#291|360#2910,359#3849|360#38490,atk#4290
100834,100835,34,1,-1,359#309|360#3090,359#4158|360#41580,atk#4420
100835,100836,35,1,-1,359#327|360#3270,359#4485|360#44850,atk#4550
100836,100837,36,1,-1,359#345|360#3450,359#4830|360#48300,atk#4680
100837,100838,37,1,-1,359#363|360#3630,359#5193|360#51930,atk#4810
100838,100839,38,1,-1,359#381|360#3810,359#5574|360#55740,atk#4940
100839,100840,39,1,-1,359#399|360#3990,359#5973|360#59730,atk#5070
100840,100841,40,1,-1,359#417|360#4170,359#6390|360#63900,atk#5200
100841,100842,41,1,-1,359#435|360#4350,359#6825|360#68250,atk#5330
100842,100843,42,1,-1,359#456|360#4560,359#7281|360#72810,atk#5460
100843,100844,43,1,-1,359#477|360#4770,359#7758|360#77580,atk#5590
100844,100845,44,1,-1,359#498|360#4980,359#8256|360#82560,atk#5720
100845,100846,45,1,-1,359#519|360#5190,359#8775|360#87750,atk#5850
100846,100847,46,1,-1,359#540|360#5400,359#9315|360#93150,atk#5980
100847,100848,47,1,-1,359#561|360#5610,359#9876|360#98760,atk#6110
100848,100849,48,1,-1,359#582|360#5820,359#10458|360#104580,atk#6240
100849,100850,49,1,-1,359#603|360#6030,359#11061|360#110610,atk#6370
100850,100851,50,1,-1,359#624|360#6240,359#11685|360#116850,atk#6500
100851,100852,51,1,-1,359#645|360#6450,359#12330|360#123300,atk#6630
100852,100853,52,1,-1,359#672|360#6720,359#13002|360#130020,atk#6760
100853,100854,53,1,-1,359#699|360#6990,359#13701|360#137010,atk#6890
100854,100855,54,1,-1,359#726|360#7260,359#14427|360#144270,atk#7020
100855,100856,55,1,-1,359#753|360#7530,359#15180|360#151800,atk#7150
100856,100857,56,1,-1,359#780|360#7800,359#15960|360#159600,atk#7280
100857,100858,57,1,-1,359#807|360#8070,359#16767|360#167670,atk#7410
100858,100859,58,1,-1,359#834|360#8340,359#17601|360#176010,atk#7540
100859,100860,59,1,-1,359#861|360#8610,359#18462|360#184620,atk#7670
100860,-1,60,1,-1,359#888|360#8880,359#19350|360#193500,atk#7800
100900,100901,0,1,-1,359#0|360#0,359#0|360#0,
100901,100902,1,1,-1,359#15|360#150,359#15|360#150,spd#1
100902,100903,2,1,-1,359#18|360#180,359#33|360#330,spd#2
100903,100904,3,1,-1,359#21|360#210,359#54|360#540,spd#3
100904,100905,4,1,-1,359#24|360#240,359#78|360#780,spd#4
100905,100906,5,1,-1,359#27|360#270,359#105|360#1050,spd#5
100906,100907,6,1,-1,359#30|360#300,359#135|360#1350,spd#6
100907,100908,7,1,-1,359#33|360#330,359#168|360#1680,spd#7
100908,100909,8,1,-1,359#36|360#360,359#204|360#2040,spd#8
100909,100910,9,1,-1,359#39|360#390,359#243|360#2430,spd#9
100910,100911,10,1,-1,359#42|360#420,359#285|360#2850,spd#10
100911,100912,11,1,-1,359#45|360#450,359#330|360#3300,spd#11
100912,100913,12,1,-1,359#54|360#540,359#384|360#3840,spd#12
100913,100914,13,1,-1,359#63|360#630,359#447|360#4470,spd#13
100914,100915,14,1,-1,359#72|360#720,359#519|360#5190,spd#14
100915,100916,15,1,-1,359#81|360#810,359#600|360#6000,spd#15
100916,100917,16,1,-1,359#90|360#900,359#690|360#6900,spd#16
100917,100918,17,1,-1,359#99|360#990,359#789|360#7890,spd#17
100918,100919,18,1,-1,359#108|360#1080,359#897|360#8970,spd#18
100919,100920,19,1,-1,359#117|360#1170,359#1014|360#10140,spd#19
100920,100921,20,1,-1,359#126|360#1260,359#1140|360#11400,spd#20
100921,100922,21,1,-1,359#135|360#1350,359#1275|360#12750,spd#21
100922,100923,22,1,-1,359#147|360#1470,359#1422|360#14220,spd#22
100923,100924,23,1,-1,359#159|360#1590,359#1581|360#15810,spd#23
100924,100925,24,1,-1,359#171|360#1710,359#1752|360#17520,spd#24
100925,100926,25,1,-1,359#183|360#1830,359#1935|360#19350,spd#25
100926,100927,26,1,-1,359#195|360#1950,359#2130|360#21300,spd#26
100927,100928,27,1,-1,359#207|360#2070,359#2337|360#23370,spd#27
100928,100929,28,1,-1,359#219|360#2190,359#2556|360#25560,spd#28
100929,100930,29,1,-1,359#231|360#2310,359#2787|360#27870,spd#29
100930,100931,30,1,-1,359#243|360#2430,359#3030|360#30300,spd#30
100931,100932,31,1,-1,359#255|360#2550,359#3285|360#32850,spd#31
100932,100933,32,1,-1,359#273|360#2730,359#3558|360#35580,spd#32
100933,100934,33,1,-1,359#291|360#2910,359#3849|360#38490,spd#33
100934,100935,34,1,-1,359#309|360#3090,359#4158|360#41580,spd#34
100935,100936,35,1,-1,359#327|360#3270,359#4485|360#44850,spd#35
100936,100937,36,1,-1,359#345|360#3450,359#4830|360#48300,spd#36
100937,100938,37,1,-1,359#363|360#3630,359#5193|360#51930,spd#37
100938,100939,38,1,-1,359#381|360#3810,359#5574|360#55740,spd#38
100939,100940,39,1,-1,359#399|360#3990,359#5973|360#59730,spd#39
100940,100941,40,1,-1,359#417|360#4170,359#6390|360#63900,spd#40
100941,100942,41,1,-1,359#435|360#4350,359#6825|360#68250,spd#41
100942,100943,42,1,-1,359#456|360#4560,359#7281|360#72810,spd#42
100943,100944,43,1,-1,359#477|360#4770,359#7758|360#77580,spd#43
100944,100945,44,1,-1,359#498|360#4980,359#8256|360#82560,spd#44
100945,100946,45,1,-1,359#519|360#5190,359#8775|360#87750,spd#45
100946,100947,46,1,-1,359#540|360#5400,359#9315|360#93150,spd#46
100947,100948,47,1,-1,359#561|360#5610,359#9876|360#98760,spd#47
100948,100949,48,1,-1,359#582|360#5820,359#10458|360#104580,spd#48
100949,100950,49,1,-1,359#603|360#6030,359#11061|360#110610,spd#49
100950,100951,50,1,-1,359#624|360#6240,359#11685|360#116850,spd#50
100951,100952,51,1,-1,359#645|360#6450,359#12330|360#123300,spd#51
100952,100953,52,1,-1,359#672|360#6720,359#13002|360#130020,spd#52
100953,100954,53,1,-1,359#699|360#6990,359#13701|360#137010,spd#53
100954,100955,54,1,-1,359#726|360#7260,359#14427|360#144270,spd#54
100955,100956,55,1,-1,359#753|360#7530,359#15180|360#151800,spd#55
100956,100957,56,1,-1,359#780|360#7800,359#15960|360#159600,spd#56
100957,100958,57,1,-1,359#807|360#8070,359#16767|360#167670,spd#57
100958,100959,58,1,-1,359#834|360#8340,359#17601|360#176010,spd#58
100959,100960,59,1,-1,359#861|360#8610,359#18462|360#184620,spd#59
100960,-1,60,1,-1,359#888|360#8880,359#19350|360#193500,spd#60
101000,101001,0,1,-1,359#0|360#0,359#0|360#0,
101001,101002,1,1,-1,359#150|360#1500,359#150|360#1500,unCrit#40|decDmg#14
101002,101003,2,1,-1,359#300|360#3000,359#450|360#4500,unCrit#80|decDmg#28
101003,101004,3,1,-1,359#450|360#4500,359#900|360#9000,unCrit#120|decDmg#42
101004,101005,4,1,-1,359#600|360#6000,359#1500|360#15000,unCrit#160|decDmg#56
101005,101006,5,1,-1,359#750|360#7500,359#2250|360#22500,unCrit#200|decDmg#70
101006,101007,6,1,-1,359#900|360#9000,359#3150|360#31500,unCrit#240|decDmg#84
101007,101008,7,1,-1,359#1050|360#10500,359#4200|360#42000,unCrit#280|decDmg#98
101008,101009,8,1,-1,359#1200|360#12000,359#5400|360#54000,unCrit#320|decDmg#112
101009,101010,9,1,-1,359#1350|360#13500,359#6750|360#67500,unCrit#360|decDmg#126
101010,-1,10,1,-1,359#1500|360#15000,359#8250|360#82500,unCrit#400|decDmg#140
200100,200101,0,2,-1,359#0|360#0,359#0|360#0,
200101,200102,1,2,-1,359#5|360#50,359#5|360#50,hp#6942
200102,200103,2,2,-1,359#6|360#60,359#11|360#110,hp#13884
200103,200104,3,2,-1,359#7|360#70,359#18|360#180,hp#20826
200104,200105,4,2,-1,359#8|360#80,359#26|360#260,hp#27768
200105,200106,5,2,-1,359#9|360#90,359#35|360#350,hp#34710
200106,200107,6,2,-1,359#10|360#100,359#45|360#450,hp#41652
200107,200108,7,2,-1,359#11|360#110,359#56|360#560,hp#48594
200108,200109,8,2,-1,359#12|360#120,359#68|360#680,hp#55536
200109,200110,9,2,-1,359#13|360#130,359#81|360#810,hp#62478
200110,200111,10,2,-1,359#14|360#140,359#95|360#950,hp#69420
200111,200112,11,2,-1,359#15|360#150,359#110|360#1100,hp#76362
200112,200113,12,2,-1,359#18|360#180,359#128|360#1280,hp#83304
200113,200114,13,2,-1,359#21|360#210,359#149|360#1490,hp#90246
200114,200115,14,2,-1,359#24|360#240,359#173|360#1730,hp#97188
200115,200116,15,2,-1,359#27|360#270,359#200|360#2000,hp#104130
200116,200117,16,2,-1,359#30|360#300,359#230|360#2300,hp#111072
200117,200118,17,2,-1,359#33|360#330,359#263|360#2630,hp#118014
200118,200119,18,2,-1,359#36|360#360,359#299|360#2990,hp#124956
200119,200120,19,2,-1,359#39|360#390,359#338|360#3380,hp#131898
200120,200121,20,2,-1,359#42|360#420,359#380|360#3800,hp#138840
200121,200122,21,2,-1,359#45|360#450,359#425|360#4250,hp#145782
200122,200123,22,2,-1,359#49|360#490,359#474|360#4740,hp#152724
200123,200124,23,2,-1,359#53|360#530,359#527|360#5270,hp#159666
200124,200125,24,2,-1,359#57|360#570,359#584|360#5840,hp#166608
200125,200126,25,2,-1,359#61|360#610,359#645|360#6450,hp#173550
200126,200127,26,2,-1,359#65|360#650,359#710|360#7100,hp#180492
200127,200128,27,2,-1,359#69|360#690,359#779|360#7790,hp#187434
200128,200129,28,2,-1,359#73|360#730,359#852|360#8520,hp#194376
200129,200130,29,2,-1,359#77|360#770,359#929|360#9290,hp#201318
200130,200131,30,2,-1,359#81|360#810,359#1010|360#10100,hp#208260
200131,200132,31,2,-1,359#85|360#850,359#1095|360#10950,hp#215202
200132,200133,32,2,-1,359#91|360#910,359#1186|360#11860,hp#222144
200133,200134,33,2,-1,359#97|360#970,359#1283|360#12830,hp#229086
200134,200135,34,2,-1,359#103|360#1030,359#1386|360#13860,hp#236028
200135,200136,35,2,-1,359#109|360#1090,359#1495|360#14950,hp#242970
200136,200137,36,2,-1,359#115|360#1150,359#1610|360#16100,hp#249912
200137,200138,37,2,-1,359#121|360#1210,359#1731|360#17310,hp#256854
200138,200139,38,2,-1,359#127|360#1270,359#1858|360#18580,hp#263796
200139,200140,39,2,-1,359#133|360#1330,359#1991|360#19910,hp#270738
200140,200141,40,2,-1,359#139|360#1390,359#2130|360#21300,hp#277680
200141,200142,41,2,-1,359#145|360#1450,359#2275|360#22750,hp#284622
200142,200143,42,2,-1,359#152|360#1520,359#2427|360#24270,hp#291564
200143,200144,43,2,-1,359#159|360#1590,359#2586|360#25860,hp#298506
200144,200145,44,2,-1,359#166|360#1660,359#2752|360#27520,hp#305448
200145,200146,45,2,-1,359#173|360#1730,359#2925|360#29250,hp#312390
200146,200147,46,2,-1,359#180|360#1800,359#3105|360#31050,hp#319332
200147,200148,47,2,-1,359#187|360#1870,359#3292|360#32920,hp#326274
200148,200149,48,2,-1,359#194|360#1940,359#3486|360#34860,hp#333216
200149,200150,49,2,-1,359#201|360#2010,359#3687|360#36870,hp#340158
200150,200151,50,2,-1,359#208|360#2080,359#3895|360#38950,hp#347100
200151,200152,51,2,-1,359#215|360#2150,359#4110|360#41100,hp#354042
200152,200153,52,2,-1,359#224|360#2240,359#4334|360#43340,hp#360984
200153,200154,53,2,-1,359#233|360#2330,359#4567|360#45670,hp#367926
200154,200155,54,2,-1,359#242|360#2420,359#4809|360#48090,hp#374868
200155,200156,55,2,-1,359#251|360#2510,359#5060|360#50600,hp#381810
200156,200157,56,2,-1,359#260|360#2600,359#5320|360#53200,hp#388752
200157,200158,57,2,-1,359#269|360#2690,359#5589|360#55890,hp#395694
200158,200159,58,2,-1,359#278|360#2780,359#5867|360#58670,hp#402636
200159,200160,59,2,-1,359#287|360#2870,359#6154|360#61540,hp#409578
200160,-1,60,2,-1,359#296|360#2960,359#6450|360#64500,hp#416520
200200,200201,0,2,-1,359#0|360#0,359#0|360#0,
200201,200202,1,2,-1,359#5|360#50,359#5|360#50,atk#222
200202,200203,2,2,-1,359#6|360#60,359#11|360#110,atk#444
200203,200204,3,2,-1,359#7|360#70,359#18|360#180,atk#666
200204,200205,4,2,-1,359#8|360#80,359#26|360#260,atk#888
200205,200206,5,2,-1,359#9|360#90,359#35|360#350,atk#1110
200206,200207,6,2,-1,359#10|360#100,359#45|360#450,atk#1332
200207,200208,7,2,-1,359#11|360#110,359#56|360#560,atk#1554
200208,200209,8,2,-1,359#12|360#120,359#68|360#680,atk#1776
200209,200210,9,2,-1,359#13|360#130,359#81|360#810,atk#1998
200210,200211,10,2,-1,359#14|360#140,359#95|360#950,atk#2220
200211,200212,11,2,-1,359#15|360#150,359#110|360#1100,atk#2442
200212,200213,12,2,-1,359#18|360#180,359#128|360#1280,atk#2664
200213,200214,13,2,-1,359#21|360#210,359#149|360#1490,atk#2886
200214,200215,14,2,-1,359#24|360#240,359#173|360#1730,atk#3108
200215,200216,15,2,-1,359#27|360#270,359#200|360#2000,atk#3330
200216,200217,16,2,-1,359#30|360#300,359#230|360#2300,atk#3552
200217,200218,17,2,-1,359#33|360#330,359#263|360#2630,atk#3774
200218,200219,18,2,-1,359#36|360#360,359#299|360#2990,atk#3996
200219,200220,19,2,-1,359#39|360#390,359#338|360#3380,atk#4218
200220,200221,20,2,-1,359#42|360#420,359#380|360#3800,atk#4440
200221,200222,21,2,-1,359#45|360#450,359#425|360#4250,atk#4662
200222,200223,22,2,-1,359#49|360#490,359#474|360#4740,atk#4884
200223,200224,23,2,-1,359#53|360#530,359#527|360#5270,atk#5106
200224,200225,24,2,-1,359#57|360#570,359#584|360#5840,atk#5328
200225,200226,25,2,-1,359#61|360#610,359#645|360#6450,atk#5550
200226,200227,26,2,-1,359#65|360#650,359#710|360#7100,atk#5772
200227,200228,27,2,-1,359#69|360#690,359#779|360#7790,atk#5994
200228,200229,28,2,-1,359#73|360#730,359#852|360#8520,atk#6216
200229,200230,29,2,-1,359#77|360#770,359#929|360#9290,atk#6438
200230,200231,30,2,-1,359#81|360#810,359#1010|360#10100,atk#6660
200231,200232,31,2,-1,359#85|360#850,359#1095|360#10950,atk#6882
200232,200233,32,2,-1,359#91|360#910,359#1186|360#11860,atk#7104
200233,200234,33,2,-1,359#97|360#970,359#1283|360#12830,atk#7326
200234,200235,34,2,-1,359#103|360#1030,359#1386|360#13860,atk#7548
200235,200236,35,2,-1,359#109|360#1090,359#1495|360#14950,atk#7770
200236,200237,36,2,-1,359#115|360#1150,359#1610|360#16100,atk#7992
200237,200238,37,2,-1,359#121|360#1210,359#1731|360#17310,atk#8214
200238,200239,38,2,-1,359#127|360#1270,359#1858|360#18580,atk#8436
200239,200240,39,2,-1,359#133|360#1330,359#1991|360#19910,atk#8658
200240,200241,40,2,-1,359#139|360#1390,359#2130|360#21300,atk#8880
200241,200242,41,2,-1,359#145|360#1450,359#2275|360#22750,atk#9102
200242,200243,42,2,-1,359#152|360#1520,359#2427|360#24270,atk#9324
200243,200244,43,2,-1,359#159|360#1590,359#2586|360#25860,atk#9546
200244,200245,44,2,-1,359#166|360#1660,359#2752|360#27520,atk#9768
200245,200246,45,2,-1,359#173|360#1730,359#2925|360#29250,atk#9990
200246,200247,46,2,-1,359#180|360#1800,359#3105|360#31050,atk#10212
200247,200248,47,2,-1,359#187|360#1870,359#3292|360#32920,atk#10434
200248,200249,48,2,-1,359#194|360#1940,359#3486|360#34860,atk#10656
200249,200250,49,2,-1,359#201|360#2010,359#3687|360#36870,atk#10878
200250,200251,50,2,-1,359#208|360#2080,359#3895|360#38950,atk#11100
200251,200252,51,2,-1,359#215|360#2150,359#4110|360#41100,atk#11322
200252,200253,52,2,-1,359#224|360#2240,359#4334|360#43340,atk#11544
200253,200254,53,2,-1,359#233|360#2330,359#4567|360#45670,atk#11766
200254,200255,54,2,-1,359#242|360#2420,359#4809|360#48090,atk#11988
200255,200256,55,2,-1,359#251|360#2510,359#5060|360#50600,atk#12210
200256,200257,56,2,-1,359#260|360#2600,359#5320|360#53200,atk#12432
200257,200258,57,2,-1,359#269|360#2690,359#5589|360#55890,atk#12654
200258,200259,58,2,-1,359#278|360#2780,359#5867|360#58670,atk#12876
200259,200260,59,2,-1,359#287|360#2870,359#6154|360#61540,atk#13098
200260,-1,60,2,-1,359#296|360#2960,359#6450|360#64500,atk#13320
200300,200301,0,2,-1,359#0|360#0,359#0|360#0,
200301,200302,1,2,-1,359#5|360#50,359#5|360#50,hp#6942
200302,200303,2,2,-1,359#6|360#60,359#11|360#110,hp#13884
200303,200304,3,2,-1,359#7|360#70,359#18|360#180,hp#20826
200304,200305,4,2,-1,359#8|360#80,359#26|360#260,hp#27768
200305,200306,5,2,-1,359#9|360#90,359#35|360#350,hp#34710
200306,200307,6,2,-1,359#10|360#100,359#45|360#450,hp#41652
200307,200308,7,2,-1,359#11|360#110,359#56|360#560,hp#48594
200308,200309,8,2,-1,359#12|360#120,359#68|360#680,hp#55536
200309,200310,9,2,-1,359#13|360#130,359#81|360#810,hp#62478
200310,200311,10,2,-1,359#14|360#140,359#95|360#950,hp#69420
200311,200312,11,2,-1,359#15|360#150,359#110|360#1100,hp#76362
200312,200313,12,2,-1,359#18|360#180,359#128|360#1280,hp#83304
200313,200314,13,2,-1,359#21|360#210,359#149|360#1490,hp#90246
200314,200315,14,2,-1,359#24|360#240,359#173|360#1730,hp#97188
200315,200316,15,2,-1,359#27|360#270,359#200|360#2000,hp#104130
200316,200317,16,2,-1,359#30|360#300,359#230|360#2300,hp#111072
200317,200318,17,2,-1,359#33|360#330,359#263|360#2630,hp#118014
200318,200319,18,2,-1,359#36|360#360,359#299|360#2990,hp#124956
200319,200320,19,2,-1,359#39|360#390,359#338|360#3380,hp#131898
200320,200321,20,2,-1,359#42|360#420,359#380|360#3800,hp#138840
200321,200322,21,2,-1,359#45|360#450,359#425|360#4250,hp#145782
200322,200323,22,2,-1,359#49|360#490,359#474|360#4740,hp#152724
200323,200324,23,2,-1,359#53|360#530,359#527|360#5270,hp#159666
200324,200325,24,2,-1,359#57|360#570,359#584|360#5840,hp#166608
200325,200326,25,2,-1,359#61|360#610,359#645|360#6450,hp#173550
200326,200327,26,2,-1,359#65|360#650,359#710|360#7100,hp#180492
200327,200328,27,2,-1,359#69|360#690,359#779|360#7790,hp#187434
200328,200329,28,2,-1,359#73|360#730,359#852|360#8520,hp#194376
200329,200330,29,2,-1,359#77|360#770,359#929|360#9290,hp#201318
200330,200331,30,2,-1,359#81|360#810,359#1010|360#10100,hp#208260
200331,200332,31,2,-1,359#85|360#850,359#1095|360#10950,hp#215202
200332,200333,32,2,-1,359#91|360#910,359#1186|360#11860,hp#222144
200333,200334,33,2,-1,359#97|360#970,359#1283|360#12830,hp#229086
200334,200335,34,2,-1,359#103|360#1030,359#1386|360#13860,hp#236028
200335,200336,35,2,-1,359#109|360#1090,359#1495|360#14950,hp#242970
200336,200337,36,2,-1,359#115|360#1150,359#1610|360#16100,hp#249912
200337,200338,37,2,-1,359#121|360#1210,359#1731|360#17310,hp#256854
200338,200339,38,2,-1,359#127|360#1270,359#1858|360#18580,hp#263796
200339,200340,39,2,-1,359#133|360#1330,359#1991|360#19910,hp#270738
200340,200341,40,2,-1,359#139|360#1390,359#2130|360#21300,hp#277680
200341,200342,41,2,-1,359#145|360#1450,359#2275|360#22750,hp#284622
200342,200343,42,2,-1,359#152|360#1520,359#2427|360#24270,hp#291564
200343,200344,43,2,-1,359#159|360#1590,359#2586|360#25860,hp#298506
200344,200345,44,2,-1,359#166|360#1660,359#2752|360#27520,hp#305448
200345,200346,45,2,-1,359#173|360#1730,359#2925|360#29250,hp#312390
200346,200347,46,2,-1,359#180|360#1800,359#3105|360#31050,hp#319332
200347,200348,47,2,-1,359#187|360#1870,359#3292|360#32920,hp#326274
200348,200349,48,2,-1,359#194|360#1940,359#3486|360#34860,hp#333216
200349,200350,49,2,-1,359#201|360#2010,359#3687|360#36870,hp#340158
200350,200351,50,2,-1,359#208|360#2080,359#3895|360#38950,hp#347100
200351,200352,51,2,-1,359#215|360#2150,359#4110|360#41100,hp#354042
200352,200353,52,2,-1,359#224|360#2240,359#4334|360#43340,hp#360984
200353,200354,53,2,-1,359#233|360#2330,359#4567|360#45670,hp#367926
200354,200355,54,2,-1,359#242|360#2420,359#4809|360#48090,hp#374868
200355,200356,55,2,-1,359#251|360#2510,359#5060|360#50600,hp#381810
200356,200357,56,2,-1,359#260|360#2600,359#5320|360#53200,hp#388752
200357,200358,57,2,-1,359#269|360#2690,359#5589|360#55890,hp#395694
200358,200359,58,2,-1,359#278|360#2780,359#5867|360#58670,hp#402636
200359,200360,59,2,-1,359#287|360#2870,359#6154|360#61540,hp#409578
200360,-1,60,2,-1,359#296|360#2960,359#6450|360#64500,hp#416520
200400,200401,0,2,-1,359#0|360#0,359#0|360#0,
200401,200402,1,2,-1,359#5|360#50,359#5|360#50,spd#1
