id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
54004,Nani,"Hallo, Master~Wirst du mich gut behandeln...? Du wirst mir doch wohl nicht immer anordnen dies und jenes zu tun, oder? Wunderbar, dann lass uns zusammen spielen!",Eine Dame zu sein ist so nervig~Lass uns draußen spielen!,Ernsthaft! Ich bin kein Kind mehr! Ich kann das alles alleine machen!,"Ich hatte viel Spaß! Aber ich darf nicht zu spät kommen, sonst wird mein Vater nicht glücklich sein... schade, schade!","Ratet mal, was dieses Instrument noch kann~Es ist nicht nur zum Abspielen von Musik da!",Die Einhaltung der Hausordnung ist zu langweilig! Tu was du liebst!,Los gehts!,Geh mir aus dem Weg! Geh weg!,Tsuji Ayumi,Am Ende bist du doch genauso wie die anderen auch...,Danke für dein Geschenk.,"Ich weiß nur, dass du mich am besten behandelst~",Von nun an bist du mein spezieller Spielpartner~ich werde dich nicht weglaufen lassen!,"Senpai, ich werde ein weiteres Gedicht rezitieren! Lobe mich!",Schon wieder bin ich größer geworden!,"Das Training ist für heute beendet, nun kann ich spielen gehen~",Ist es möglich im nächsten Semester weniger Klausuren zu schreiben und uns stattdessen mehr Freizeit zu geben?,Die quantitative Veränderung des Wachstums wird eines Tages zu einer qualitativen Veränderung führen!,Nur eine Flöte wie diese ist passend für mich~,"Willst du, dass ich meine Flötenübung ändere? Warum nicht~",So eine kleine Sache sollte meine Spielzeit nicht beeinflussen!,Ich will ein paar Spielzeuge mitbringen? Obwohl sie vielleicht etwas zu groß für diesen Raum sind~,"Sei nicht so langweilig, komm und spiel mit mir!","Pff, du hast mich einfach allein gelassen. Wie kannst du nur!","Du solltest zur Arbeit gehen, danach kannst du wieder mit mir zusammen spielen.","Bevor wir spielen, solltest du daran denken, deine Belohungen einzusammeln.","Auf dem Campus scheint etwas aufregendes passiert zu sein, lass uns schnell schauen gehen~","Haha und hab dich nicht enttäuscht, oder?","Ah, wieso bist du nur so stark?",填充,填充,填充,填充
54005,Lavia,"Meine Liebe ist so intensiv wie Feuer, nein, Leidenschaft, bitte nimm es an! Master!",Möchtest du meine intensive Leidenschaft spüren?,Es besteht Verbrennungsgefahr. Sei also vorsichtig!,Wie? Magst du Eis? Was für ein Zufall! Ich auch!,Die Sonne und der Strand! Ehrlich gesagt gibt es nichts Schöneres als den Sommer! Lass uns schnell schwimmen gehen!,Zwei starke Seelen ziehen sich an. Das muss Liebe sein!,Flammen... verbrennt es!,Flammen... verwandelt es in Asche!,Kawasumi Ayako,Du willst mich also so wenig glücklich machen?,Danke~Aber... ich kann deine Begeisterung nicht sehen...,Manche mögen es heiß... ich kann deine brennende Liebe fühlen...,Ich kann also auch Schmetterlinge im Bauch haben? Kannst du meine Leidenschaft spüren?,Heute werde ich in Flammen aufgehen! Brenne!,Wann kann ich endlich was kaltes trinken?,Was soll ich damit machen? Es erhitzen?,Ich werde noch mehr Mitschülerinnen meine Wärme spüren lassen~,Meine Flamme brennt stärker!,Meine Kleidung hält sogar Feuer stand~,"Ich möchte wirklich gern versuchen, ob ich die Flammen zu einer Waffe verdichten kann~",Lass die Feinde alle meine heißen Flammen spüren!,"Ah, ein Feuerlöscher? So wenig vertraust du mir also?","Senpai, du kommst gerade richtig, ich wollte gerade nach dir suchen~","Senpai, du bist zu spät! Es scheint als hättest du meine Flammen zu lange nicht mehr gespührt?","Zeige deine Energie bei der Arbeit, auch wenn es nur eine Teilzeitarbeit ist, solltest du dich richtig anstrengen!","Mhm, hast du nicht etwas nach der Beendigung der Aufgaben vergessen?","Es ist schon wieder ein ungebetener Gast am Campus? Zeigt keine Herzlichkeit, lasst keinen übrig~","Haha, wie fühlt es sich an vom Feuer gegrillt zu werden? Willst du noch weiter machen?","Solange ich eine Flamme zustande bringe, werde ich kämpfen!",填充,填充,填充,填充
54006,Susan,Reise um die Welt~entdecke neue Dinge... probiere neue Sachen... triff neue Freunde! Mit mir gemeinsam~,"Dieser Laden ist spektakulär! Ich werde nicht vergessen, ihnen eine 5-Sterne-Bewertung zu geben!",Wohin fliegen wir heute?,Ich fliege! Ich fliege! Die Welt ist wirklich wunderschön!,Wow! Was für ein schönes Souvenir~Dieser Schlüsselanhänger ist auch sehr hübsch! Aber ich bevorzuge diese Tasse~,"Es ist immer besser, die Dinge selbst zu sehen!",Lass uns gehen~,Du bist im Weg~,Yuuki Aoi,Nein! Nein! Ich mag das nicht!,"Willst du mit mir reisen? Oh, das ist also ein Abschiedsgeschenk~Danke~","Dieses Geschenk gefällt mir sehr! Ich werde es nutzen, um die Geschichten der nächsten Reise aufzuschreiben. Du kannst dich drauf freuen~",Nimm diesen Löwenzahn. Auch wenn ich weit weg bin wird er statt meiner an deiner Seite sein~,"Hmmm, wohin soll ich fliegen? Oh, ich werde zu Senpai fliegen～",Eine Reise von 1000 Meilen beginnt mit dem ersten Schritt.,"Ich werde nicht damit aufhören, das Unbekannte zu erkunden.","Nächtest Mal wenn ich zurückkehre, werde ich dir etwas besonderes zu Essen mitbringen, also vergiss mich nicht~",Der Sinn des Lebens liegt im Reisen!,Kann das helfen schönere Fotos zu machen?,Diese Pflanzen können mir auch helfen.,"In diesen Wald dort vorne gehe ich niemals, sei vorsichtig!","Ein warmes Bett ist das, was man auf der Reise am meisten vermisst.","Man sollte sich angewöhnen früh zu schlafen, früh aufzustehen!","Wenn es nichts weiter gibt, dann gehe ich und bereite den Koffer für die nächste Reise vor.","Wenn ich auf einer Reise kein Geld habe, gehe ich normalerweise auch arbeiten.",Deine Aufgaben sind bereits abgeschlossen.,"Was ist dort schon wieder passiert? Willst du, dass ich es mal erkunden gehe?",Dachtest du du kannst mich damit stoppen?,"Ahh, wie konnte es nur soweit kommen?",填充,填充,填充,填充
54007,Aquaris,Aquaris hier! Du bist hier~Ich habe lange nach dir gesucht~Die Sonne scheint heute seht stark~Willst du unter meinen Regenschirm kommen?,"Obwohl ich klein bin, sind meine Möglichkeiten endlos! Überlass es einfach mir!",Unser schlimmster Feind sind wir selbst! Überwinde dich selbst um zu wachsen!,Eh~Was ist die Aura eines Protagonisten? Klingt sehr cool~Willst du sowas?,Das Bettlaken riecht nach Sonne~,Bist du eine Couchpotato? Du kannst doch nicht die ganze Zeit daheim bleiben!,Der Sommer ist hier~!!,Wasserstrahl!,Tomatsu Haruka,"Kannst du die Romantik, eines Teenagers etwa nicht verstehen?","Nun, wenn du nichts dagegen hast, nehme ich es mir~","Danke~Hast du Lust, ein bisschen Zeit mit mir unter dem Sonnenschirm zu verbringen? Ich möchte noch ein bisschen bei dir bleiben~",Ab heute ist der Platz an Senpais Seite meiner~,"Senpai, was für ein Zufall. Möchtest du mein Essen probieren?",Fleißig bleiben!,Stelle dich deinen Schwächen mutig entgegen und überkomme sie!,Ich werde langsam aufholen und euch alle übertreffen!,Nach einer Weile hat vielleicht eine Veränderung zum Besseren stattgefunden!,"Ich muss schnell meine Schutzausrüstung anlegen, das Training beginnt gleich.","Wenn du schon da bist, dann trainier mit mir~",Wartest du auf mich?,Genug zu schlafen ist sehr wichtig!,Selbst im Wohnheim werde ich noch weiter üben!,"Senpai, kann ich trainieren gehen? Senpai?","Wenn ich fleißig trainiere, solltest du fleißig arbeiten!","Denk dran, deine Aufgabenbelohnungen einzusammeln!","Senpai, du solltest dich mehr darum kümmern, was auf dem Campus passiert ist!",Ich hab es geschafft!,Wieder verloren…aber ich werde nicht aufgeben!,填充,填充,填充,填充
54008,KongMing,Wir folgen nur unserem Schicksal.,Ein Sieg wird weit vom Schlachtfeld entfernt geplant.,"Ich weiß alles. Natürlich weiß ich, was du weißt und was du nicht weißt.",Ich bin kein Hellseher.. nur ein sehr guter Beobachter. Ich kann dir anhand deiner Persönlichkeit deine Zukunft verraten...,"Das Schicksal kann nicht geändert werden. Wenn wir dem Schicksal widerstehen wollen, müssen wir den Preis bezahlen.","Ich helfe dir nur, um mir die Zeit zu vertreiben.",Ich weiß schon wie es enden wird.,Ich kann deine Zukunft sehen!,Kugimiya Rie,Ich... ich will kein so kindisches Geschenk!,"Okay, ich werde mich zwingen, dieses Geschenk anzunehmen.",Du bist doch nicht langweilig. Ich werde dieses Geschenk mit meiner vollen Dankbarkeit annehmen. Ich erwarte dich wieder zu sehen~,"Obwohl ich wusste, dass dieser Tag kommen würde, habe ich nicht so viel erwartet! Wir werden eine glänzende Zukunft haben~Lernen wir uns näher kennen~",Guten Morgen. Ich wollte eh gerade mit dir reden~,"Ich wusste, was passieren würde~","Bitte laufe nicht weg, das ist unser Schicksal.",Mit intelligenten Menschen zu reden macht wirklich Spaß.,"Es ist nicht unmöglich seinem Schicksal zu widerstehen, ich habe eine neue Möglichkeit erkannt!",Wollen wir die neue Idee ausprobieren?,Ich mag den Fächer mit den Kirschblüten immer noch ein bisschen lieber.,Welche Überraschung wird es wohl heute geben?,Das Schicksal wird sich nicht wegen einer kurzzeitigen Änderung verändern.,"Senpai, nur du allein?","Gut, dass ich daran gedacht habe, ein extra Kleidungsstück für Senpai mitzubringen. Ansonsten würde er sicher, wenn er einfach so auf dem Schreibtisch einschläft, krank werden.","Ich wusste, dass es so kommen würde! Ich habe auf dem Weg hierher schon bereits mit der Chefin gesprochen und ihr gesagt, dass du ein bisschen später kommen würdest. Jetzt mach dich aber endlich auf den Weg!","Die Akademie hat dir eine große Belohnung bereit gestellt, aber du musst sie schon einsammeln gehen.","Ich weiß ungefähr, was passiert ist, aber wir sollten dennoch nachschauen gehen. Hier entlang, folge mir Senpai.",Dieser Kampf ist schon entschieden bevor er überhaupt angefangen hat.,"Ein Misserfolg ist auch ein Neubeginn. Wir können das Ergebnis nicht mehr ändern, aber wir können versuchen, dass es nie wieder passiert.",填充,填充,填充,填充
54009,Pandaria,"Ich bin Pandaria! Wenn du mich wie ein Kind behandelst, werde ich sauer!",Wusstest du das Brüste einfach nur Fett sind!,Das Wichtigste ist ein gutes Herz~Deshalb... Hey! Würdest du aufhören meine Brust anzustarren?,"Oh, du bist mir wirklich einer Pandy. Selbst wenn du hungrig bist, kannst du nur diesen Bambus essen!",Shh~Hast du das gehört~Die Vögel rufen nach mir.,"Du weißt, dass es falsch ist, Frauen nach der Größe ihrer Brust zu beurteilen!","Pandy, spreng sie!","Es tut weh, wenn man mit Bambus geschlagen wird!",Kugimiya Rie,Bleib weg von mir!,"Ich weiß, warum du mir das gegeben hast, aber es wird nicht funktionieren~","Ok, ich muss zugeben, dass ich dieses Geschenk wirklich mag~","Egal, welche Schwierigkeiten in der Zukunft auf uns zukommen, ich werde immer an deiner Seite sein!","Seit heute trinke ich Milch! Bin ich Gewachsen, Senpai?",Ich werde nicht verlieren!,"Pandy, lass uns diese Technik nocheinmal ausprobieren!","Das ist ein neuer Start, Pandy du wirst doch wohl nicht kalte Füße bekommen~","Pandy, du machst jeden fertig, der denkt ich sei noch ein Kind!","Pandy, du bist so dick, du brauchst sicher keine Schutzausrüstung, oder?","Pff, ich bin doch super stark, oder? Pandy?","Pandy, lass uns gehen~","Pandy, schau das ist unser neues Wohnheim!","Pff, dass du gekommen bist Senpai, macht mich gar nicht so sonderlich glücklich!","Pandy, Senpai scheint zu schlafen, lass uns spielen gehen~","Hey, wenn du noch länger spielst, verpasst du deine Arbeit!",Deine Aufgabenbelohnungen habe ich an deine Tür gestellt. Denk dran dich bei mir zu bedanken~,"Was ist heute für ein Wettkampf? Es sind so viele Leute, Pandy lass uns nachschauen gehen.","Schau, ich hatte Recht. Mein Pandy ist der Beste!","Pandy, denk ein bisschen mehr nach, wir können das nicht gewinnen, lass uns uns zuerst zurück ziehen!",填充,填充,填充,填充
54010,Leila,"Du siehst für recht schwach aus. Hast du eine geeignete Position für mich? Wenn du ein Mann bist, bestimmt! Haha, ganz ruhig. Ich bin sehr freundlich zu meinen Freunden.","Honigbienen mögen schön sein, aber Hornissen sind schöner.","Haha, was für ein schlechter Charakter...","Egal wie schwer es ist, ich werde es brechen... Ah! Wenn ich nur darüber nachdenke, bin ich schon aufgeregt!","Eisen und Stahl... Egal, aus welchen Material Bohrer hergestellt werden, irgendwann werden sie stumpf. Wo finde ich unzerbrechliches Material?",Verwende diesen Bohrer... Er kann sogar Eisenwände durchbohren!,Ich werde dich zerstören!,Ich werde ein Loch in dich hineinboren.,Kobayashi Yū,Willst du ein Loch in deinem Kopf?,"Nicht schlecht, danke~",Was für ein wunderbares Geschenk! Du kennst mich gut!,"Ab heute werde ich nicht nur zerstören, weil ich es kann, sondern um die Menschen an meiner Seite zu schützen~",Geh mir aus dem Weg! Wenn ich dich ausversehen treffe dann heule nicht!,Ein bisschen mehr! Das bisschen reicht doch nicht!,"Ich fühle neue Energie, ich kann es nicht erwarten, sie auszuprobieren!","Die Schulregeln interessieren mich nicht, ich gehe in die Klasse, in die ich will~","Ah~selbst wenn du meine große Kraft siehst, hast du keine Angst","Ich brauche definitiv keine Rüstung! Jemand der ohne Pause angreift und den Feind ununterbrochen zerstört, braucht keinen Schutz, oder?","Eine stärkere Rüstung und ein stärkerer Bohrer, niemand kann mich stoppen!","Ha? Du willst mich so etwas machen lassen, schaust du etwa auf mich herab~","Ah, ein neues Zimmer, hast du keine Angst, dass ich es zerstöre?","Ah, du bist gekommen!","Er schläft... obwohl er echt anstrengend ist, ist er schlafend sehr süß...","Okay, geh zur Arbeit, mach dich brauchbar~",Hey! Hast du die täglichen Aufgabenbelohnungen eingesammelt?,Was streiten die da draußen?,Hey! Kannst du etwa schon nicht mehr?!,"Pff, das war doch nur Glück~",填充,填充,填充,填充
55001,Valasaki,此处为填充文本,此处为填充文本,此处为填充文本,此处为填充文本,此处为填充文本,此处为填充文本,此处为填充文本,此处为填充文本,此处为填充文本,此處為填充文本,此處為填充文本,此處為填充文本,此處為填充文本,此處為填充文本,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充,填充
55002,Amelia,"Wenn meine Prophezeiungen richtig sind, werde ich für immer an deiner Seite bleiben. Nimmst du an, Master?",Stört mich nie wieder. Ich will allein sein.,"Ja, ich kann in dein Herz sehen... dein Schicksal. Hast du Angst, dass ich dein echtes ich sehen kann?","Ein Mann der Feuer hat, wird niemals aufgeben, egal wie lange es dauert. Auch danach... Es ist wirklich ärgerlich...",Ich kontrolliere alles... Na und? Was verdiene ich?,"Ich würde gerne an einen Ort gehen, an dem mich niemand finden könnte... Aber ich bin mir sicher, dass diese Person mir weiterhin folgen würde.",Raus aus meiner Welt.,Verschwindet alle zusammen!,Hamaguchi Ayano,"Warum machst du mein Leben so schwer... egal, es scheint Schicksal zu sein","Ist das Geschenk für mich? Vielen Dank~Ich habe nichts was ich dir stattdessen geben könnte. Wie wäre es, wenn ich deine Zukunft vorhersage?",Ist das für mich? Danke~Du bist wirklich für mich bestimmt.,Unsere Zukunft ist bereits bestimmt. Bitte laufe nicht davor weg... wir sind füreinander bestimmt~,"Heute will ich niemanden sehen, aber für Senpai... mache ich eine Ausnahme~",Exp Getränk? Stell es einfach hier ab...,Und schon wieder kann ich ein bisschen mehr in der Kristallkugel erkennen,"Alles ist vom Schicksal geplant, ich muss nur hier warten und es erwarten","Meine Magie ist stärker geworden, dieses Feuer kontrollierende Mädchen wird sicher neidisch sein... warum müssen wir überhaupt von ihr reden?","Neben meinem Kristallball ist mir egal, was ich trage~",Warum gibst du mir eine neue Ausrüstung? Ich will nirgendwohin gehen,"Hör auf mir zu folgen, es gibt nichts wofür ich deine Hilfe bräuchte","Ich will ein bisschen Ruhe haben, lass mich in Ruhe","Was machst du schon wieder hier? Wenn du versprichst, keinen Mucks zu machen, dann lass ich dich rein.","Warum ist es so ruhig, hast du nicht noch was zu sagen?",Geh zur Arbeit und lass mich ein wenig in Ruhe,"Schau dir die Aufgabenliste an, du wirst mir noch danken, dass ich dich an deine Belohnungen erinnert habe.","Auf dem Campus ist schon wieder etwas vorgefallen, du solltest besser nachschauen","Dieser Sieg war uns sicher, nichts besonderes.","Verloren, aber auch auch nicht schlimm.",填充,填充,填充,填充
55003,Reika,Master.. Bitte schau mich nicht die ganze Zeit an... Ich kann es nicht ertragen... Wärme... Was ist das für ein Licht...,Dreh dich nicht um! Ich bin direkt hinter dir...,Raus aus diesem Haus. Verschwinde... Schau mich nicht an...,"Schau mich nicht an, ich will allein sein.",Du musst nicht so sanft mit mir sein! Ich kann nichts für dich im Gegenzug tun…,Ich mag keine fröhlichen Menschen.... sie sind einfach zu STRAHLEND... BAH,Geh.... WEG!,Ich verfluche dich!,Noto Mamiko,"Ah... was für ein geniales Geschenk, es ist wirklich nichts für mich...",Vielen Dank für deine Freundlichkeit... Aber ich würde gerne allein sein...,Bin ich es wirklich wert? Danke sehr!,Ich kann dich endlich mein eigen nennen... ich lasse dich nie wieder los!,"Schau was ich gefunden habe, Master!","Danke... Danke, Danke~",Ich hab das Gefühl ich bin stärker geworden~,Senpai nimmt hier nächstes Jahr auch Unterricht... kann ich auch teilnehmen?,"Hör auf mich so anzustarren, ich bin schüchtern...","Mir ist egal, was ich anziehe...","Auch wenn vielleicht niemand sieht, wenn ich etwas anziehe... vielen Dank Senpai~",Heute habe ich einige erschreckt~Ha♪~Ha♪~Ha♪,Ich war hier schon einige Male~Du willst wissen wie ich hier reingekommen bin? Heimlich~,"Wie gemein Senpai ist~Sitzt verschreckt auf dem Boden, aber leugnet immer noch, dass er erschreckt worden wäre.","Woah! Wie kann er nur so tief schlafen, wie ein Toter...","Wenn ich arbeite, habe ich die Stärke von dreien~","Wenn du deine Belohnungen nicht einsammelst, lasse ich 【Nummer 1】,【Nummer 2】sie für dich einsammeln~","Niemand ist sich so sicher, was auf dem Campus passiert ist...",Gewonnen~Super~,"Ähm, ich verschwinde besser…",填充,填充,填充,填充
55004,Sensina,"Wieder dieser böser Mann? Willkommen~Lass uns in die Nacht gehen und sehen, was wir tagsüber nicht sehen können~",Angst~Dein ängstlicher Blick... Ich mag es~,Die Nacht... Hier fühle ich mich zu Hause. Ha~Ich rieche etwas böses in der Luft!,Du solltest gut Acht auf dich geben! Ich kann jederzeit zuschlagen..!,"Die dunklen Nächte werden alles verschlingen. Ja, schlechte Dinge und Dinge, die die Leute nicht sehen wollen, werden alle in Dunkelheit gehüllt~","Ich bin nicht der Tod~Ich sammle nur gerne Seelen. Nichts ist wichtiger als glücklich zu sein, oder?","Oh, deine Seele, ich akzeptiere sie~",Gib mir dein Leben!,Sakura Ayane,Du willst getötet werden?,Dem Tod persönlich ein Geschenk zu geben ist wirklich mutig von dir~,"Dieses Geschenk ist spezieller als der letzte~Ich möchte dir den Zauber der Dunkelheit zeigen, kommst du?","Senpai, ab heute gehört deine Seele mir! Mach dir keine Sorgen, ich werde sie nicht mit der Sichel zerstückeln~","Heute werde ich dein Leben verschonen, aber was gibst du mir dafür, Senpai~",Yay~diese Exp Getränke nehme ich mir erstmal mit!,Ich brauche noch mehr Seelen!,"Das neue Schuljahr beginnt~ich habe gehört, dass ist eine gute Möglichkeit, um Seelen zu sammeln~","Und schon wieder eine Seele gesammelt, ich komme meinem Ziel immer näher!","Solange ich meine Seelen bekomme, ist mir egal, was ich anziehe~","Die Ausrüstung zu finden, war sicher nicht einfach... aber wie wäre es wenn du mir zwei lebende Seelen findest?","Wo gehen wir heute hin, zum Seelen sammeln~Senpai halte dich lieber ein bisschen von mir fern, um nicht verletzt zu werden~",Mhm... kein schlechtes Zimmer~,"Senpai, du hast deine Entscheidung getroffen, es wird in einem Aufgenblick schon vorbei sein, Haha","Senpai~Wenn du weiter schläfst, werde ich deine Seele holen~","Es ist Zeit zu arbeiten, du wirst doch wohl nicht faul herumliegen?","Senpai, wenn du deine Belohnungen nicht endlich einsammelst, werden sie verschwinden~",Es ist etwas neues am Campus passiert! Eine super Möglichkeit Seelen zu holen!,"Yay, was für ein Sieg!!",Auch nicht so schlimm…,填充,填充,填充,填充
