id,name,title,text
64,Michaela,Der wahre Name des Engels,"Das junge Mädchen akzeptierte die Mission, die ihr von Gott aufgetragen wurde. Und so verließ sie ihre Heimat und ihre Familie, um sich auf den Pfad einer Dämonenvernichterin zu begeben. \nIhr Körper hörte auf zu wachsen, aber sie alterte auch nicht mehr. Jahrtausende lang zog sie von Ort zu Ort, immer mit einem riesigen weißen Kreuz auf dem Rücken, dass eigentlich viel zu groß für sie war. \nAuf ihrer langen Reise vernichtete sie unzählige Dämonen, rettete tausende Leben, bestrafte Sünder und half beim Aufstieg der Zivilisation und der Gerechtigkeit. In dunklen und einsamen Nächte baten die Menschen nach ihr und sie kam herbei, um die Schwachen zu beschützen und Licht in diese Welt zu bringen - die heilige Michaela."
65,Historia,Geheimnis,"
[c][f55090]Geboren: [-][/c]11ter November
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Fuchsmaske & Kirschfächer
[c][f55090]Mag: [-][/c]Regenschirm & Amulett"
66,Historia,Alleskönner,"Historia ist eine sehr herrschsüchtige Person, die sehr streng mit sich selbst und ihrem Training ist und oft mit alten Regeln und Ordnungen bricht. Gleichzeitig hat sie sowohl kämpferische wie auch künstlerische Fähigkeiten und vielfältige Interessen - eine Alleskönnerin, wie sie im Buche steht. Wie angetrieben von einer inneren Stimme ist sie in allen möglichen Clubs aktiv und wurde schnell zu einem der außergewöhnlichsten und talentiertesten Mädchen der ganzen Yume Akademie."
67,Historia,Ehrgeiz,"Historia ist die erste Schülerin, die dem Disziplinarkomitee beigetreten ist und blitzschnell befördert wurde. Mit ihrer Hilfe brach die Gilde von Succubus zusammen. Die jüngeren Schüler, die lange Zeit gemobbt wurden, waren frei. Historia wurde populär und wird von allen geliebt und bewundert. Viele Schüler haben sich seitdem ihrer Sache angeschlossen."
68,Historia,D.E.F.,"Die meisten Regeln und Vorschriften des Disziplinarkomitees wurden von Historia selbst erstellt und verfasst, aber sie ist gleichzeitig auch diejenige, die diese Regeln bei dringenden Angelegenheiten. Für sie sind Regeln eine Art Werkzeug, die aber nicht zu einer Last oder einem Hindernis werden sollten. Doch nach dem Ausbruch des Chaos wurde auch sie infiziert, als sie an der Front kämpfte und wechselte schließlich die Fronten und schloss sich dem D.E.F. an. Sie möchte nicht, dass andere über ihr Schicksal bestimmen und begibt sich lieber selbst auf die Suche nach der Wahrheit."
69,Iron Fist,Geheimnis,"
[c][f55090]Geboren: [-][/c]16ter Juli
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Schwarzen Tee & Märchenbuch
[c][f55090]Mag: [-][/c]SF Brille & Werkzeug"
70,Iron Fist,Heulsuse,"Iron Fist bemitleidet sich häufig selbst, weint oft, steht nicht gerne im Rampenlicht und hat Angst Bindungen zu anderen Leuten einzugehen, da sie Angst hat, am Ende doch wieder vergessen zu werden. Sie ist eine der wenigen Studierenden der Yume Akademie, die mit einer schweren Verletzung auf dem Campus ankam."
71,Iron Fist,Roboterarm,"Als Iron Fist an der Yume Akademie ankam, sah sie mit ihrem fehlenden Arm sehr schwach und zerbrechlich aus. Mit der Hilfe von Senpai erholte sie sich ein wenig. Aber ihr verlorener Arm konnte nicht mehr gerettet werden, weshalb KongMing einen künstlichen Arm aus Stahl anfertigte. Aber selbst nachdem sie sich körperlich erholt hatte, konnte sie die Schatten ihrer Vergangenheit nie vollständig loswerden. Sie hat einen wiederkehrenden Albtraum, in dem sie von hinten angegriffen wird und ihr der Arm mit roher Gewalt aus der Schulter gerissen wird. Das Gesicht des Angreifers in ihrem Albtraum kann sie jedoch nie erkennen..."
72,Iron Fist,Mut und Wille,"Niemand weiß wirklich, wie Iron Fist Kong Ming kennengelernt hat, aber es scheint, dass Iron Fist sich nur dann wirklich entspannen kann, wenn Kong Ming an ihrer Seite steht. ""Es ist Mut in deinem Herzen. Auch wenn ich nicht da bin, steckt tief in dir große Mut... Du musst dich nur entscheiden, dich deinen Ängsten zu stellen."" Dank dieser Worte Kong Mings besserte sich Iron Fist ein wenig und sie fand endlich ein wenig Selbstvertrauen. Sie nahm sogar an einigen Aktionen zur Bekämpfung des Chaos teil."
73,Dracula,Geheimnis,"
[c][f55090]Geboren: [-][/c]12ter Dezember
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]SF Pistole & SF Brille
[c][f55090]Mag: [-][/c]Schwarzen Tee & Vampirmaske"
74,Dracula,Vampir,"Dracula ist eine kaltblütige, arrogante und besitzergreifende Vampirin. Ihre tägliche Routine auf dem Campus besteht darin, tagsüber im Klassenzimmer gemächlich Tee zu trinken und nachts in ihr eigenes Reich zu ihrer Burg zurückzukehren, um dort zu schlafen."
75,Dracula,Amnesie,"Dracula wachte eines Nachts in ihrem Schloss auf. In dem riesigen Gebäude war keine einzige Person. Genauso leer war es auch in ihrem Kopf. Sie hatte alle Erinnerungen verloren. \nIn ihrer Bibliothek stieß sie eines Tages dann auf ihren Namen und ihre Rolle als ""Mächtige und furchtlose Vampirin"". Aber alle anderen Dokumente über ihre Vergangenheit hatten sich in leere Seiten verwandelt. \nAls sie hungrig wurde öffnete sie die Tore ihres Schlosses und betrat die Außenwelt. Es wird erzählt, dass dieses Tor ihr ursprünglich Zugang zu jedem Ort auf dieser Welt gewährte. Doch heute führt dieses Tor nur noch an einen Ort: Die Yume Akademie."
76,Dracula,Impuls,"Nachdem Dracula versucht hatte, Schulmädchen anzugreifen, wurde sie von der Nachtpatrouille aufgehalten. Nachdem Dracula ihnen ihre Lage erklärt hatte, nahmen die älteren Studierenden Dracula als neue Studentin an der Akademie auf und gaben ihr verschiedene Arten von künstlichem Blut in verschiedenen Geschmacksrichtungen zu essen. Im Gegenzug spendete Dracula der Bibliothek eine große Anzahl alter Bücher, die nur schwer zu verstehen sind.\nWährend des Ausbruchs des Chaos wollte Dracula ursprünglich nicht in den Konflikt verwickelt werden. Aber sie hatte Angst, ihre Nahrungsquelle zu verlieren, wenn die Akademie niederbrennen würde. Daraufhin begann Dracula, ihre eigenen Pläne im Dunkeln zu schmieden..."
77,Librarian,Zusätzlicher Absatz,"
Senpai, dieser Hinweis ist nur ein Hinweis!!
[c][f35090]Geboren: [-][/c]9ter Jan.
[c][f55090]Sieht aus wie:[-][/c] 16
[c][f55090]Mag nicht: [-][/c]Skelettkissen & SF Brille
[c][f55090]Mag:[-][/c] Märchenbuch & Notizbuch"
78,Librarian,1. Hinweis,"Librarian hier. Diese Notiz soll an einen ganz besonderen Tag erinnern: An Heute. Ich bin zufällig auf dieses Notizbuch gestoßen. Das Büchlein enthält bereits jede Menge Eintragungen und Informationen über Studierende dieser Akademie. Da sich wirklich schon sehr viel Staub auf dem Cover angesammelt hat, vermute ich, dass diejenige, die das geschrieben hat, die Akademie bereits verlassen hat. Ich habe zwar keine Ahnung, wer sie ist und warum sie ihre Arbeit aufgegeben hat, aber die Notizen sind wirklich interessant! Ich möchte diese Aufzeichnungen weiterführen!"
79,Librarian,2. Hinweis,"Ich studiere jetzt an der Yume Akademie. Ich lese jeden Tag Bücher und mache mir dabei Notizen. Manchmal bin ich wie Saphira frage mich: ""Wann bin ich eigentlich hierhergekommen? Woher komme ich? Und wo werde ich hinggehen?"" Eines Tages möchte ich Schriftstellerin werden. Das Sammeln und Aufzeichnen ist sicherlich auch ein Teil eines Schriftstellerdaseins, weshalb diese Aufgabe eine Art Übung für mich ist. Ich werde mein Bestes geben und alles was ich hier sehe und erlebe aufzeichnen! Wer weiß, vielleicht habe ich ja eines Tages etwas davon."
80,Librarian,Erinnerung,"Eigentlich erinnere ich mich nicht an viel aus meiner Kindheit. Ich erinnere mich nur vage daran, dass es in meinem Haus einen riesigen Arbeitsraum gab. Meine Mutter hat dort alle ihre Bücher aufbewahrt. In diesem Raum habe ich mich oft verlaufen. Einmal fanden mich meine Eltern unter einem Stapel Bücher, nachdem ich dort für drei Tage gefangen war. Doch meine Ängste, mein Hunger und meine Panik wurden durch die Welten in den Büchern verdrängt."
81,Giana,Geheimnis,"
[c][f75090]Geboren: [-][/c]6ter Juli
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Rum & Truthahn
[c][f55090]Mag: [-][/c]Haarband & Fuchsmaske"
82,Giana,Tänzer,"Giana ist die Leiterin des Tanzclubs in der Akademie. Wie ihre Schwester ist auch sie tanzbegeistert und verrückt. Sie hofft immer noch darauf, jemanden zu treffen, der mit ihrem Tanz mithalten kann und den sie dann zu ihrem exklusiven Tanzpartner machen kann. Aber man sollte sich bei so etwas nicht nur auf das Schicksal verlassen..."
83,Giana,Tanzkleid,"Obwohl es keine Regeln oder Vorschriften für den Dress-Code auf dem Campus gibt, trägt Giana immer hinreißende und sehr auffällige Outfits. Sie trägt absichtlich Outfits, die bestimmte Regionen ihres Körpers betonen und ihre Tanzbewegungen magisch aussehen lassen. Es heißt, dass ihre Outfits von einem ihrer Fans designt werden."
84,Giana,Warteschlange,"Viele Schüler der Yume Akademie sind von Giana fasziniert. Einige wollen zählen, wie viele Schwänze sie hat. Andere wollen wissen, wie sich der weiße Flaum am Schwanz anfühlt. Doch niemand konnte die Wahrheit bis jetzt herausfinden. Jedes Mal, wenn Giana im Blickfeld der Menschen auftaucht, tanzt sie. Die Masse ist einfach fassungslos und fasziniert von ihren Tanzbewegungen. Viele Studierende kamen wegen ihr am ersten Schultag zu spät zum Unterricht. Gianas Schwester überredete sie dazu, den Tanzclub zu gründen."
85,Succubus,Geheimnis,"
[c][f55090]Geboren: [-][/c]13ter Dezember
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Ökologische Flaschen & Kaktus
[c][f55090]Mag: [-][/c]Rum & Vampirmaske"
86,Succubus,Gerücht,"Viele Menschen wagten es lange Zeit nicht, den Namen ""Succubus"" auszusprechen. Um die neuen Studierenden zu erschrecken, sagen die älteren oft zu ihnen, dass sie nicht so frech sein sollen, ansonsten würden sie von Succubus gefressen werden. ""Sie liebt das Blut von kleinen frechen Neulingen!"", sagen sie häufig. In Wahrheit ist sie allerdings nur ein kleiner, vielleicht ein wenig sturer Vampir. Doch mit der Zeit wurde ihr das Bild eines brutalen und blutrünstigen Vampirs aufgetragen..."
87,Succubus,Succubus Club,"Succubus hätte nie gedacht, dass sie einen Club oder Organisation gründen würde. Immerhin ist sie ein Vampir und eigentlich ist Blut ihr wichtigstes Ziel. Doch mit der Zeit kamen immer mehr und mehr Leute auf Succubus zu und konnten sie letztendlich unter falschen Vorsätzen und mit schmeichelnden Worten dazu überreden einen Club zu gründen. Auch wenn sie zur ""Anführerin"" gewählt wurde, so hatte sie dennoch keinen Einfluss auf die Mitglieder. Denen war die Meinung Succubus egal. Sie wollten nur ihren Namen und ihren furchteinflößenden Ruf ausnutzen, um ihre eigenen Interessen durchzusetzen."
88,Succubus,Dämon,"""Hey! Sie haben mit gesagt, dass du mein neues Spielzeug bist. Du siehst aus, wie eine kleine Puppe. Das gefällt mir~ Haha!""\n""Hey! Ignoriere mich gefälligst nicht! Du bist mein Spielzeug, da darfst du nicht immer so traurig schauen! Die anderen machen das ja auch nicht!""\n""Die anderen haben gesagt, ich soll dich mal ein bisschen Schmerz kosten lassen~ Keine Sorge, ich werde dich nicht umbringen! Und falls du doch stirbst, dann ist das auch nur halb so schlimm!"""
89,Minos,Geheimnis,"
[c][f55090]Geboren: [-][/c]19ter September
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Heiligenschein & Taschenlampe
[c][f55090]Mag: [-][/c]Teufelsfrucht & Skelettkissen"
90,Minos,Dunkle Loli,"Minos ist als mächtiges Monster mit einem zierlichen Lolita-Look bekannt. Sie mysteriöse dunkle gasförmige Substanzen in ihrem Körper und von Zeit zu Zeit taucht ein riesiger Augapfel neben ihrem Körper auf. Niemand weiß, ob Minos diese dunkle Substanz selbst herstellt oder ob diese finsteren Mächte ihren Körper ergriffen haben. Aber auf jeden Fall wirkt ihr Äußeres häufig so, als wenn sie ihren Gegenüber gerne fressen würde."
91,Minos,Menschenfresser,"Häufig gab es Leute, die behauptet haben, dass Minos des Öfteren ihren Wunsch Menschen zu fressen geäußert hätte. Manche behaupten sogar, sie hätten sie schon dabei beobachtet, wie sie einen Menschen aß. Jedes Mal, wenn das Disziplinarkomitee solche Nachrichten erhält, leiten sie eine Untersuchung ein. Aber sie tappen bis heute noch immer im Dunklen. Es werden keine Studierenden vermisst und es gibt auch nie einen „Tatort“. Somit gibt es keinen Beweis dafür, dass Minos tatsächlich Menschen frisst..."
92,Minos,Besonderes Mahl,"Ob Minos wirklich Menschen isst oder nicht, ist unbekannt. Aber Minos (oder die Dunkelheit, die in ihr lauert) ist bekannt dafür, dass sie Essen liebt! Jedoch steht sie auf einen ganz besonderen Geschmack... Sie liebt verdorbenes Essen, das bis zum Himmel stinkt. Viele Studierenden mögen sie deshalb. Sie können ihre gescheiterten Kochversuche an sie verfüttern oder neue gefährliche Rezepte an ihr ausprobieren. Sie isst wirklich alles. So wurde sie zum Versuchskaninchen in der Küche."
93,Wu Kong,Geheimnis,"
[c][f55080]Geboren: [-][/c]9ter August
[c][f55090]Sieht aus wie: [-][/c]16
[c][f55090]Mag nicht: [-][/c]Dosenfisch & Vampirmaske
[c][f55090]Mag: [-][/c]Yoyo & Game Boy"
94,Wu Kong,Pfirsich,"Wu Kong ist ein sehr energetisches Mädchen, das sehr stark, schnell und beweglich ist. Sie hasst Leute, die sie ""Affe"" nennen, wenn ihr mal wieder das übriggebliebene Obst geschenkt wird oder sie den anderen die Pfirsiche klaut. Sie hat weder Prinzipien noch ein ausgeprägtes Verantwortungsbewusstsein und interessiert sich auch nicht für Geld. Nur Pfirsiche sind ihr wichtig!"
95,Wu Kong,Pfirsichgarten,"Wu Kongs Lieblingsort auf dem Campus ist der Pfirsichgarten. Der Pfirsichgarten wurde von Sonya und anderen Studierenden angelegt, damit sie auf dem Campus immer frisches Obst haben. Als sie den Pfirsichgarten pflanzten, gab es nicht genügend helfende Hände und sie gaben das Projekt fast auf. Wu Kong meldete sich freiwillig, um den Pfirsichgarten fertigzustellen. Sie kann eine unglaubliche Anzahl von Klonen von sich selbst erschaffen und diese Klone leisteten dann die ganze Arbeit. Als Gegenleistung bat sie nur um Pfirsiche."
96,Wu Kong,Hilfloser Affe,"In letzter Zeit passierte sehr viel auf dem Campus und es gab viele Unruhen. Deshalb zog sich Wu Kong in den Pfirsichgarten zurück, um ihre Pfirsichbäume zu schützen. In solch einer schlimmen Zeit wird der Pfirsichgarten nur selten besucht. Außer ein paar unbekannten Leuten geht niemand in den Pfirsichgarten. Wu Kong vermisst sogar die Sticheleien von Sonya, die sie immer als Affe bezeichnete. Wu Kong begann schließlich aus Langeweile Sonya zu ärgern. Sonya fand das jedoch nicht so witzig und seitdem sind beide nicht sonderlich gut aufeinander zu sprechen."
97,Geisha,Geheimnis,"
[c][f55090]Geboren: [-][/c] 30ter September
[c][f55090]Sieht aus wie: [-][/c]16
[c][f55090]Mag nicht: [-][/c]Yoyo & Game Boy
[c][f55090]Mag: [-][/c]Kaffee & Pommes"
98,Geisha,Interview vor dem Auftritt,"「Grüße! Ich bin Geisha! Es freut euch sicherlich alle sehr, dass eine so hinreißende Lady wie ich an dem Wettbewerb teilnimmt! Leider ist das ein Musikwettbewerb. Wenn es ein Schönheitswettbewerb wäre, hätte ich den ersten Platz mit links errungen. Doch auch bei dem Musikwettbewerb werde ich unter den Besten sein! Ich glänze nämlich nicht nur mit meinem Äußeren! Vielen Dank~」"
99,Geisha,Musikwettbewerb,"「Ich bin Kandidatin Nummer 36. Ich möchte euch als allererstes meine Künste an der Laute zeigen! Die Laute war das erste Instrument, das ich lernte zu spielen. Heute kann ich sechs verschiedene Instrumente spielen! Die Laute ist vielleicht nicht das interessanteste Instrument, aber dieses Instrument repräsentiert meine Anmut und Schönheit! Sogar besser als ein Engel mit einer Harfe oder ein Teufel mit einer E-Gitarre! 」"
100,Geisha,Interview nach dem Auftritt,"「War mein Auftritt nicht spektakulär? Offensichtlich war die Jury und das gesamte Publikum von meiner Musik überwältigt! Was? Ich habe das Zeitlimit überschritten!? Disqualifiziert? Mein Auftritt sollte nicht so lange dauern!? Was zum...? Ich habe meine Vorstellung tagelang vorbereitet und wollte den Neuankömmlingen nur zeigen, wie wunderschön und talentiert ich bin! Humph! Ach, egal! Dann will ich mal nicht so sein... Ich werde es beim nächsten Mal besser machen! 」"
101,Misty,Geheimnis,"
[c][f55090]Geboren: [-][/c]19ter Oktober
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Ökologische Flaschen & Kaktus
[c][f55090]Mag: [-][/c]SF Pistolen & Spiele"
102,Misty,Nerd,"Misty ist eine typische Otaku-Gamerin, die jeden Tag unzählige verschiedene Spiele spielt. Sie verkleidet sich auch gerne als ihre Lieblingsspielfiguren und liebt ""Cosplay"". Jedoch verschwindet sie oft in ihrer eigenen virtuellen Welt. Sie verliert nicht nur die Menschen neben sich aus den Augen, wenn sie die Brille aufsetzt, sondern ist auch eine große Bedrohung für ihre Mitbewohnerinnen. Von einer ""blinden"" Person mit einem Schlag getroffen zu werden, macht niemandem Spaß."
103,Misty,Kalter Sommer,"Misty hat ihr Lieblingsspiel in einem alten Regal in der Bibliothek gefunden. Es heißt ""Kalter Sommer"", ein Spiel, in dem die führende weibliche Figur Badeanzüge trägt und am Strand gegen Zombies kämpft. Sie möchte den Charakter aus diesem Spiel Cosplayen, deshalb muss sie zusätzlich ein paar Socken und Strumpfhosen sowie ausreichend warme Kleidung anziehen, um nicht zu erfrieren."
104,Misty,COSPLAY,"Viele Schüler verachteten Misty. Ein Grund ist, dass sie ein Nerd ist, der zu viel Zeit mit Spielen verbringt. Auch verstößt ihr ""Cosplay"" gegen die Regeln und Vorschriften des Campus. Aber seit dem Ausbruch des Chaos-Virus erhält Misty mehr Bewunderung anstatt Verachtung, denn ihre Cosplay-Waffen zeigen sich im Einsatz gegen das Chaos als besonders effektiv!"
105,Aurora,Geheimnis,"
[c][f55090]Geboren: [-][/c]15ter September
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Werkzeug & Notizbuch
[c][f55090]Mag: [-][/c]Schal & Kamera"
